strain_id,seed_bank,strain_name_raw,awards_raw,breeder_name_raw,cbd_content_raw,cbd_max_raw,cbd_min_raw,cbd_range_raw,cbn_content_raw,climate_raw,description_raw,difficulty_raw,dominant_type_raw,effects_all_raw,flavors_all_raw,flowering_time_raw,flowering_type_raw,generation_raw,genetics_lineage_raw,height_indoor_raw,height_outdoor_raw,height_raw,indica_percentage_raw,is_hybrid_raw,s3_html_key_raw,sativa_percentage_raw,scraped_at_raw,seed_type_raw,source_url_raw,suitable_environments_raw,terpenes_raw,thc_average_raw,thc_content_raw,thc_max_raw,thc_min_raw,thc_range_raw,total_grow_time_raw,yield_indoor_raw,yield_outdoor_raw
fbc1411f-5a2e-4c6d-a7cd-ea4df8410484,amsterdam,Chocolope Feminized,,,,,,,,,"Chocolope excels at uplifting moods, keeping spirits high, and radiating positive vibes. Unlock your creative potential and embrace a mental voyage filled with boundless energy and inspiration.",Easy,,energetic,fruity,6-10 weeks,,,,,,,10.0,,html/73a7a1fb74c56c08.html,90.0,2026-01-14,Sativa,https://amsterdammarijuanaseeds.com/chocolope-feminized/,,,,22.0,,,,,,
98e8efac-5ea2-484b-b5d4-17e674de23fd,amsterdam,Big Black Indica Feminized,,,,,,,,,"Big Black Indica: She looks like a dark and classy White Widow covered in crystals and THC resins. Our Big Black Indica offers you the best of the best strains available, Afghan, White Widow, and Big Bud. But do not be fooled by this beauty, her characteristics are killing: Enormous produduce, loads of THC crystals and a powerful smoke.",Easy,,relaxed,sweet,6-10 weeks,,,"between Afghan, White Widow, and Big Bud, our Big Black pot offers you the best of the best characte",,,,85.0,,html/746b813792401984.html,15.0,2026-01-14,Indica,https://amsterdammarijuanaseeds.com/big-black-indica-feminized/,,,,20.0,,,,,,
e9f1cc44-8a09-4902-b6ca-16d2257d712c,amsterdam,Medijuana Feminized,,,,,,,,,"The Medijuana feminized strain was born out of painstaking effort and skillful craftsmanship by the master breeders of AMS. Around 2003, after several years of diligent selective crossbreeding, the creation of Medijuana was realized. It boasts an enriched lineage closely connected to esteemed strains such as the White Widow and Skunk. This remarkable strain shares many distinctive traits with the White Widow, which only adds to its allure in the cannabis community.",Moderate,,energetic,citrus,8-9 weeks,,,"breeding, the creation of Medijuana was realized",,,,60.0,,html/791d2711696be220.html,40.0,2026-01-14,Hybrid,https://amsterdammarijuanaseeds.com/medijuana-feminized/,,,,5.0,,,,,,
3bbb680c-3738-40cd-8e03-a6ae3db7eb18,amsterdam,New York Turbo Diesel Seeds,,,,,,,,,"New York Turbo Diesel is the 2.0 version of the original, selected by our master breeder Relaximo himself. It is a very popular weed. This hybrid leans towards Sativa dominance. ItÃ¢ÂÂs a cross between Mexican and Afghani races. How popular is New York Turbo Diesel really? Well, it won the High Times Cannabis Cup.",Moderate,,energetic,diesel,8-12 weeks,,,between Mexican and Afghani races,,,,25.0,,html/7adf4da5163e3e1c.html,75.0,2026-01-14,Sativa,https://amsterdammarijuanaseeds.com/new-york-turbo-diesel-seeds/,,,,20.0,,,,,,
b3b20b4b-d98d-4dad-b99f-28e9ce9ba41a,amsterdam,Ams Xtrm Feminized,,,,,,,,"Temperate, Tropical","When you think of AMS XTRM, you think of stability, amazing yields, and excellent quality. The buds are covered with nice sticky resin. After rolling your AMS weed into a perfect joint, just light it up and experience the sensation of all the amazing flavors. Sounds pretty amazing, doesnÃ¢ÂÂt it!?",Moderate,,relaxed,citrus,9-11 weeks,,,,,,,20.0,,html/7b5dddce2d85b2ac.html,80.0,2026-01-14,Sativa,https://amsterdammarijuanaseeds.com/ams-xtrm-feminized/,,,,23.0,,,,,,
06928362-7545-41d4-83ea-5b6f3857d14c,amsterdam,Northern Light Seeds,,,,,,,,"Cold, Mediterranean, Warm Dry","The Northern Lights strain will take you on a mind-blowing trip. First off, the smell of Northern Lights weed is super sweet due to the Northern Lights strain being predominantly a tropical Indica. The buds are dense and loaded with crystals. Northern Lights cannabis can give you a great yield and is a perfect choice for beginner growers.",Moderate,,relaxed,herbs,8-9 weeks,,,owes a lot to the Northern Lights strain,,,,70.0,,html/7ce68f9990db7e40.html,30.0,2026-01-14,Indica,https://amsterdammarijuanaseeds.com/northern-light-seeds/,,,,30.0,,,,,,
f3880f2e-0b80-4f22-a4ba-4e4029bfbaf0,amsterdam,Cheese Autoflower,,,,,,,,"Continental, Mediterranean, Temperate, Warm Dry",Our Cheese autoflower cannabis seeds are the definition of what our master breeders at Amsterdam marijuana seed can do. It is undoubtedly one of the best-known strains in the world and has once been a winner of the prestigious High Times Cannabis Cup.,Easy,,energetic,sweet,6-8 weeks,,,Cheese has its origins in the United Kingdom,,,,75.0,,html/7ea40e87063a50ed.html,25.0,2026-01-14,Indica,https://amsterdammarijuanaseeds.com/cheese-autoflower/,,,,23.0,,,,,,
30576088-2a6b-44ab-90aa-9fdcaa876bc3,amsterdam,Cherry Pie Feminized Seeds,,,,,,,,"Mediterranean, Warm Dry","Cherry Pie is a strain that will leave you love-struck. It is tasty, powerful, fun, and productive. Trust us, the more you discover about Cherry Pie, the more you will fall in love.",Moderate,,relaxed,berries,8-9 weeks,,,"hail from the legendary Grandaddy Purple and Durban Poison, so itÃ¢ÂÂs no wonder this strain is so good",,,,75.0,,html/7eed5f64a1b50d6d.html,25.0,2026-01-14,Indica,https://amsterdammarijuanaseeds.com/cherry-pie-feminized-seeds/,,,,20.0,,,,,,
436208dd-9101-4da5-bc7b-f4cffb46add2,amsterdam,White Widow Supreme Feminized,,,,,,,,"Cold, Continental, Mediterranean, Temperate","This Indica dominant strain is perfect for when you need a little help relaxing. It will make your body feel heavy and relaxed, and will result in one big happy smile!",Moderate,,energetic,pine,8-9 weeks,,,,,,,65.0,,html/7efe731c7cd49e76.html,35.0,2026-01-14,Indica,https://amsterdammarijuanaseeds.com/white-widow-supreme-feminized/,,,,20.0,30.0,20.0,,,,
d1b6610d-b25c-479a-a15d-ea6b2061f3b9,amsterdam,Og Mass,,,,,,,,"Cold, Mediterranean, Warm Dry","If youÃ¢ÂÂre looking to relax after a long day, look no further than O.G. Mass. A few puffs of this Indica-dominant hybrid will help you unwind while still remaining focused. O.G. Mass is the perfect blend of O.G. Kush and Mass, providing extremely high THC levels that make it worth the extra attention required for indoor growth.",Moderate,,energetic,sweet,6-10 weeks,,,"breeding of the renowned OG Kush hybrid with the potent Indica strain Mass, they have created a trul",,,,70.0,,html/8237858224e2c701.html,30.0,2026-01-14,Indica,https://amsterdammarijuanaseeds.com/og-mass/,,,,20.0,,,,,,
1c7cc090-08ec-4fcf-8f7f-3a069f2660a1,amsterdam,Kali Jack Feminized,,,,,,,,"Mediterranean, Temperate, Tropical","Kali Jack is a Sativa-dominant strain that is better for wake-and-bake than a nightcap. Kali Jack has an earthy scent with notes of citrus. It may not be the easiest strain to grow, but its great buds will make it worth your while. With its strong Sativa lineage of Kali Mist and Jack Herer, you can expect this to be a tall plant. Kali Jack Feminized is perfect for indoor and outdoor cultivation, and its high THC content makes it a popular choice among experienced smokers.",Moderate,,energetic,citrus,8-12 weeks,,,"of Kali Mist and Jack Herer, you can expect this to be a tall plant",,,,10.0,,html/86682e29068c41f0.html,90.0,2026-01-14,Sativa,https://amsterdammarijuanaseeds.com/kali-jack-feminized/,,,,23.0,,,,,,
3c162560-19ff-47d7-a077-de43c5fbec68,amsterdam,Psycho Feminized,,,,,,,,,"Psycho, our newest strain is a cross between Mangolicious x Citral.",Moderate,,energetic,earthy,8-12 weeks,,,between Mangolicious x Citral,,,,60.0,,html/8ab160468896280e.html,40.0,2026-01-14,Indica,https://amsterdammarijuanaseeds.com/psycho-feminized/,,,,21.0,,,,,,
d74b0aca-4746-4737-9e50-b1484754da78,amsterdam,Thai Skunk,,,,,,,,,"Dream away with Thai Skunk. Imagine you are on a white sandy beach in Koh Phi Phi, lighting up some Thai marijuana. This must be a true Thai experience. AMS crossed the world-famous Thai strain with the Dutch champ Skunk1. The smoke from this plant is exceptional in taste and high. Grow your own Thai herb garden and start enjoying the flavor of Thailand.","Easy, Moderate",,energetic,citrus,6-10 weeks,,,ed the world-famous Thai strain with the Dutch champ Skunk1,,,,60.0,,html/8c7b112405e0542b.html,40.0,2026-01-14,Hybrid,https://amsterdammarijuanaseeds.com/thai-skunk/,,,,20.0,,,,,,
69cd5ea0-d416-464a-b4fe-4abfb7617493,amsterdam,Blueberry Muffin Feminized,,,,,,,,,"Blueberry Muffin weed, will replace your stress by happiness. This is a very powerful mix that will give you a THC of between 20 and 30%. This strain has a much-desired balance, the dreamy side of the Indica and the Sativa side to get you going.",Moderate,,energetic,berries,6-10 weeks,,,ing of two legendary strains,,,,60.0,,html/8ee44cf329a98e0f.html,40.0,2026-01-14,Hybrid,https://amsterdammarijuanaseeds.com/blueberry-muffin-feminized/,,,,30.0,,,,,,
c6a1c022-7bfb-47a0-9137-ee58dbd0af47,amsterdam,Crystal Rain Regular,,,5.0,,,,,"Continental, Mediterranean, Temperate","Crystal rain is a cross between our beloved White Widow and Northern Lights. These fabulous genetics leave us with a fantastic, winning strain, which is why in 2005 she won the prestigious High Life Cup.","Easy, Moderate",,relaxed,herbs,6-10 weeks,,,between our beloved White Widow and Northern Lights,,,,60.0,,html/913cbe0b743687a0.html,40.0,2026-01-14,Hybrid,https://amsterdammarijuanaseeds.com/crystal-rain-regular/,,,,30.0,5.0,1.0,,,,
a8568222-ccc7-45f7-b078-697110b47839,amsterdam,Amnesia Trance Feminized,,,,,,,,"Mediterranean, Temperate","The uplifting, energetic buzz provided by Amnesia Trance makes it the perfect strain for daytime smokers. This weed has earthy, peppery tastes with a refreshing twist of lemon and citrus for a wonderful way to begin your day with a grin. The euphoric, energizing buzz is one you want to experience again and again.",Moderate,,energetic,citrus,9-10 weeks,,,es Cambodian and Super Silver Haze,,,,35.0,,html/925edd11d3fc4b2d.html,65.0,2026-01-14,Sativa,https://amsterdammarijuanaseeds.com/amnesia-trance-feminized/,,,,26.0,,,,,,
26ba2b66-c421-4087-b84e-44a0378936dc,amsterdam,Runtz Feminized Seeds,,,,,,,,"Mediterranean, Temperate","Voted LeaflyÃ¢ÂÂs strain of the year in 2020, Runtz is a fan favorite. ItÃ¢ÂÂs sure not to disappoint!ÃÂ  When buying seeds itÃ¢ÂÂs important to get them from a reliable seed bank. We have been in the market for more than 25 years, always offering the best quality and service. This world is our passion and that is why we are always pushing ourselves to innovate and experiment with new trends and tastes in order to satisfy our most demanding customers. With Runtz we offer you the perfect hybrid! This tasty strain has excellent parents, Zkittlez and Gelato. Without a doubt, itÃ¢ÂÂs the gift that keeps on giving, youÃ¢ÂÂll enjoy every toke!",Moderate,,energetic,citrus,6-10 weeks,,,,,,,75.0,,html/94892cf2ba4ca869.html,25.0,2026-01-14,Indica,https://amsterdammarijuanaseeds.com/runtz-feminized-seeds/,,,,20.0,,,,,,
69f4e0b1-513e-446c-9425-8b6523005051,amsterdam,White Queen Feminized,,,,,,,,"Continental, Mediterranean, Temperate","Prepare to be mesmerized by the exquisite allure of White Queen Feminized seeds. This cannabis strain is truly in a class of its own, exuding elegance and charm with every bud. Join me on a captivating journey as we delve into the enchanting qualities that make White Queen a true queen of the cannabis realm.",Moderate,,relaxed,pine,6-10 weeks,,,,,,,65.0,,html/95f6e9a2f08b3678.html,35.0,2026-01-14,Indica,https://amsterdammarijuanaseeds.com/white-queen-feminized/,,,,25.0,,,,,,
47e6f0a1-a82e-46fc-a1db-76baca3b44ce,amsterdam,Cbdoc Marijuana Seeds,,,35.0,,,,,"Mediterranean, Warm Dry","CBDoc seeds will give you the best of both worlds of cannabis. It is a hybrid, 35% Indica and 65% Sativa. You will get quite high, with THC levels falling between 20 and 30%.",Moderate,,relaxed,sweet,6-10 weeks,,,"of Super Silver Haze and Old School Super Skunk, Cbdoc ÃÂ® regular seeds have earned a well-deserved r",,,,35.0,,html/96013d0dee2d587e.html,65.0,2026-01-14,Sativa,https://amsterdammarijuanaseeds.com/cbdoc-marijuana-seeds/,,,,30.0,,,,,,
4e4d1b23-c539-4ca9-afa3-2747260c5b08,amsterdam,Super Skunk Feminized Marijuana Seeds,,,,,,,,"Cold, Continental, Mediterranean, Temperate","Super Skunk Feminized is a cross between two of the most famous marijuana strains in existence: first, we have Skunk #1 which has an earthy flavor and high-level THC; next up on our list would be Northern Light. This combination results in one powerful smoke with sweet smells that will leave you feeling stoned after minutes Ã¢ÂÂ expect strong feelings of happiness!",Easy,,uplifting,pine,6-10 weeks,,,"between two of the most famous marijuana strains in existence: first, we have Skunk #1 which has an",,,,65.0,,html/982e92859f7a8fc3.html,35.0,2026-01-14,Indica,https://amsterdammarijuanaseeds.com/super-skunk-feminized-marijuana-seeds/,,,,20.0,20.0,16.0,,,,
